anio,mes,fecha_infraccion,dpa_provincia,provincia,tipo_muerte,sexo,edad,canton
2025,12,2025-12-31,17,PICHINCHA,FEMICIDIO,MUJER,30,QUITO
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,25,GUAYAQUIL
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,26,GUAYAQUIL
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,21,EL EMPALME
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,31,GUAYAQUIL
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,50,OLMEDO
2025,12,2025-12-31,09,GUAYAS,ASESINATO,MUJER,18,GUAYAQUIL
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,30,QUINSALOMA
2025,12,2025-12-31,17,PICHINCHA,ASESINATO,HOMBRE,27,RUMIÑAHUI
2025,12,2025-12-31,21,SUCUMBÍOS,ASESINATO,HOMBRE,38,SHUSHUFINDI
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,38,GUAYAQUIL
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,50,GUAYAQUIL
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,24,URDANETA
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,36,GUAYAQUIL
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,29,QUEVEDO
2025,12,2025-12-31,05,COTOPAXI,HOMICIDIO,HOMBRE,35,LATACUNGA
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,31,QUEVEDO
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,28,QUEVEDO
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,26,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,38,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,37,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,35,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,28,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,MUJER,40,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,15,MANTA
2025,12,2025-12-31,13,MANABÍ,ASESINATO,MUJER,25,MANTA
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,24,BABAHOYO
2025,12,2025-12-31,13,MANABÍ,ASESINATO,MUJER,9,MANTA
2025,12,2025-12-31,12,LOS RÍOS,ASESINATO,HOMBRE,30,BABAHOYO
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,12,2025-12-31,13,MANABÍ,ASESINATO,HOMBRE,36,MANTA
2025,12,2025-12-31,14,MORONA SANTIAGO,ASESINATO,HOMBRE,20,MORONA
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,33,GUAYAQUIL
2025,12,2025-12-31,09,GUAYAS,ASESINATO,HOMBRE,44,BALZAR
2025,12,2025-12-31,03,CAÑAR,ASESINATO,HOMBRE,35,LA TRONCAL
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,57,GUAYAQUIL
2025,12,2025-12-30,17,PICHINCHA,HOMICIDIO,HOMBRE,21,QUITO
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,25,SAN JACINTO DE YAGUACHI
2025,12,2025-12-30,12,LOS RÍOS,ASESINATO,HOMBRE,16,VENTANAS
2025,12,2025-12-30,12,LOS RÍOS,ASESINATO,HOMBRE,15,BABAHOYO
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,43,GUAYAQUIL
2025,12,2025-12-30,03,CAÑAR,ASESINATO,HOMBRE,,LA TRONCAL
2025,12,2025-12-30,07,EL ORO,ASESINATO,HOMBRE,31,MACHALA
2025,12,2025-12-30,07,EL ORO,ASESINATO,HOMBRE,54,MACHALA
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,25,GUAYAQUIL
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,16,GUAYAQUIL
2025,12,2025-12-30,07,EL ORO,ASESINATO,HOMBRE,30,MACHALA
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,46,GUAYAQUIL
2025,12,2025-12-30,12,LOS RÍOS,ASESINATO,HOMBRE,21,VINCES
2025,12,2025-12-30,09,GUAYAS,ASESINATO,HOMBRE,35,DURÁN
2025,12,2025-12-30,13,MANABÍ,ASESINATO,HOMBRE,20,PORTOVIEJO
2025,12,2025-12-30,16,PASTAZA,ASESINATO,HOMBRE,38,PASTAZA
2025,12,2025-12-30,13,MANABÍ,ASESINATO,MUJER,34,MANTA
2025,12,2025-12-30,12,LOS RÍOS,ASESINATO,HOMBRE,26,BABAHOYO
2025,12,2025-12-29,05,COTOPAXI,FEMICIDIO,MUJER,19,LATACUNGA
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,18,PEDRO CARBO
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,15,PEDRO CARBO
2025,12,2025-12-29,09,GUAYAS,ASESINATO,MUJER,25,PEDRO CARBO
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,30,GUAYAQUIL
2025,12,2025-12-29,13,MANABÍ,ASESINATO,HOMBRE,53,OLMEDO
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,21,GUAYAQUIL
2025,12,2025-12-29,13,MANABÍ,ASESINATO,HOMBRE,34,MANTA
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,73,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,15,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,16,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,46,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,47,GUAYAQUIL
2025,12,2025-12-29,12,LOS RÍOS,ASESINATO,HOMBRE,33,BABAHOYO
2025,12,2025-12-29,12,LOS RÍOS,ASESINATO,HOMBRE,51,URDANETA
2025,12,2025-12-29,12,LOS RÍOS,ASESINATO,HOMBRE,24,URDANETA
2025,12,2025-12-29,12,LOS RÍOS,ASESINATO,HOMBRE,39,URDANETA
2025,12,2025-12-29,12,LOS RÍOS,ASESINATO,HOMBRE,20,URDANETA
2025,12,2025-12-29,12,LOS RÍOS,ASESINATO,HOMBRE,39,PUEBLOVIEJO
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,32,GUAYAQUIL
2025,12,2025-12-29,09,GUAYAS,ASESINATO,HOMBRE,56,GUAYAQUIL
2025,12,2025-12-29,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,35,SANTO DOMINGO
2025,12,2025-12-29,08,ESMERALDAS,ASESINATO,HOMBRE,41,QUININDÉ
2025,12,2025-12-28,12,LOS RÍOS,ASESINATO,HOMBRE,41,QUEVEDO
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,19,GUAYAQUIL
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,34,GUAYAQUIL
2025,12,2025-12-28,12,LOS RÍOS,ASESINATO,HOMBRE,18,BABAHOYO
2025,12,2025-12-28,12,LOS RÍOS,ASESINATO,HOMBRE,30,MONTALVO
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,46,GUAYAQUIL
2025,12,2025-12-28,07,EL ORO,ASESINATO,HOMBRE,84,ATAHUALPA
2025,12,2025-12-28,08,ESMERALDAS,ASESINATO,MUJER,29,ESMERALDAS
2025,12,2025-12-28,12,LOS RÍOS,ASESINATO,HOMBRE,21,VENTANAS
2025,12,2025-12-28,13,MANABÍ,ASESINATO,HOMBRE,38,MANTA
2025,12,2025-12-28,07,EL ORO,ASESINATO,HOMBRE,23,MACHALA
2025,12,2025-12-28,09,GUAYAS,ASESINATO,MUJER,36,GUAYAQUIL
2025,12,2025-12-28,13,MANABÍ,ASESINATO,HOMBRE,17,PORTOVIEJO
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,41,DURÁN
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,26,SAN JACINTO DE YAGUACHI
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,40,GUAYAQUIL
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,43,GUAYAQUIL
2025,12,2025-12-28,13,MANABÍ,ASESINATO,HOMBRE,21,PUERTO LÓPEZ
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,23,GUAYAQUIL
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,25,EL EMPALME
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,34,GUAYAQUIL
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,38,EL EMPALME
2025,12,2025-12-28,24,SANTA ELENA,ASESINATO,MUJER,39,SANTA ELENA
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,12,2025-12-28,09,GUAYAS,ASESINATO,MUJER,25,GUAYAQUIL
2025,12,2025-12-28,08,ESMERALDAS,ASESINATO,HOMBRE,43,ESMERALDAS
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,28,EL EMPALME
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,27,EL EMPALME
2025,12,2025-12-28,09,GUAYAS,ASESINATO,HOMBRE,34,NARANJAL
2025,12,2025-12-28,08,ESMERALDAS,ASESINATO,NO DETERMINADO,45,ELOY ALFARO
2025,12,2025-12-28,09,GUAYAS,HOMICIDIO,HOMBRE,30,GUAYAQUIL
2025,12,2025-12-28,12,LOS RÍOS,ASESINATO,HOMBRE,31,QUEVEDO
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,35,GUAYAQUIL
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,46,SAN JACINTO DE YAGUACHI
2025,12,2025-12-27,13,MANABÍ,ASESINATO,HOMBRE,26,MONTECRISTI
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,63,GUAYAQUIL
2025,12,2025-12-27,13,MANABÍ,ASESINATO,HOMBRE,23,PORTOVIEJO
2025,12,2025-12-27,07,EL ORO,ASESINATO,HOMBRE,34,MACHALA
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,23,GUAYAQUIL
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,26,NARANJAL
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,23,NARANJAL
2025,12,2025-12-27,12,LOS RÍOS,ASESINATO,HOMBRE,39,VENTANAS
2025,12,2025-12-27,12,LOS RÍOS,ASESINATO,HOMBRE,36,VENTANAS
2025,12,2025-12-27,12,LOS RÍOS,ASESINATO,HOMBRE,31,BUENA FE
2025,12,2025-12-27,12,LOS RÍOS,ASESINATO,HOMBRE,23,BABAHOYO
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,51,SALITRE
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,34,GUAYAQUIL
2025,12,2025-12-27,12,LOS RÍOS,ASESINATO,HOMBRE,34,VENTANAS
2025,12,2025-12-27,01,AZUAY,ASESINATO,HOMBRE,32,CAMILO PONCE ENRÍQUEZ
2025,12,2025-12-27,01,AZUAY,ASESINATO,HOMBRE,57,CAMILO PONCE ENRÍQUEZ
2025,12,2025-12-27,07,EL ORO,ASESINATO,HOMBRE,22,MACHALA
2025,12,2025-12-27,09,GUAYAS,ASESINATO,HOMBRE,46,GUAYAQUIL
2025,12,2025-12-27,07,EL ORO,HOMICIDIO,HOMBRE,51,PORTOVELO
2025,12,2025-12-27,12,LOS RÍOS,ASESINATO,HOMBRE,38,QUINSALOMA
2025,12,2025-12-27,13,MANABÍ,ASESINATO,HOMBRE,24,PORTOVIEJO
2025,12,2025-12-27,03,CAÑAR,ASESINATO,NO DETERMINADO,24,LA TRONCAL
2025,12,2025-12-27,13,MANABÍ,ASESINATO,NO DETERMINADO,,PUERTO LÓPEZ
2025,12,2025-12-27,13,MANABÍ,ASESINATO,NO DETERMINADO,,PUERTO LÓPEZ
2025,12,2025-12-26,07,EL ORO,ASESINATO,HOMBRE,,MACHALA
2025,12,2025-12-26,24,SANTA ELENA,ASESINATO,HOMBRE,60,LA LIBERTAD
2025,12,2025-12-26,09,GUAYAS,ASESINATO,HOMBRE,22,LOMAS DE SARGENTILLO
2025,12,2025-12-26,08,ESMERALDAS,ASESINATO,HOMBRE,70,RIOVERDE
2025,12,2025-12-26,09,GUAYAS,ASESINATO,HOMBRE,30,NARANJITO
2025,12,2025-12-26,09,GUAYAS,ASESINATO,MUJER,69,GUAYAQUIL
2025,12,2025-12-26,09,GUAYAS,ASESINATO,HOMBRE,31,GUAYAQUIL
2025,12,2025-12-26,09,GUAYAS,ASESINATO,HOMBRE,26,DURÁN
2025,12,2025-12-26,13,MANABÍ,ASESINATO,HOMBRE,26,MONTECRISTI
2025,12,2025-12-26,07,EL ORO,ASESINATO,MUJER,41,HUAQUILLAS
2025,12,2025-12-26,09,GUAYAS,ASESINATO,HOMBRE,41,PLAYAS
2025,12,2025-12-26,22,ORELLANA,ASESINATO,HOMBRE,18,FRANCISCO DE ORELLANA
2025,12,2025-12-26,22,ORELLANA,ASESINATO,HOMBRE,67,FRANCISCO DE ORELLANA
2025,12,2025-12-26,22,ORELLANA,ASESINATO,MUJER,32,FRANCISCO DE ORELLANA
2025,12,2025-12-26,22,ORELLANA,ASESINATO,HOMBRE,46,FRANCISCO DE ORELLANA
2025,12,2025-12-26,22,ORELLANA,ASESINATO,MUJER,22,FRANCISCO DE ORELLANA
2025,12,2025-12-26,08,ESMERALDAS,ASESINATO,HOMBRE,29,ELOY ALFARO
2025,12,2025-12-26,08,ESMERALDAS,ASESINATO,HOMBRE,41,ESMERALDAS
2025,12,2025-12-26,02,BOLÍVAR,HOMICIDIO,HOMBRE,29,CHILLANES
2025,12,2025-12-26,06,CHIMBORAZO,ASESINATO,MUJER,28,PENIPE
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,47,GUAYAQUIL
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,25,GUAYAQUIL
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,49,GUAYAQUIL
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,29,SALITRE
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,26,SALITRE
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,38,SALITRE
2025,12,2025-12-25,12,LOS RÍOS,ASESINATO,HOMBRE,26,BUENA FE
2025,12,2025-12-25,12,LOS RÍOS,ASESINATO,HOMBRE,43,BABAHOYO
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,23,GUAYAQUIL
2025,12,2025-12-25,07,EL ORO,ASESINATO,HOMBRE,43,MACHALA
2025,12,2025-12-25,07,EL ORO,ASESINATO,HOMBRE,24,MACHALA
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,22,GUAYAQUIL
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,13,GUAYAQUIL
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,12,2025-12-25,13,MANABÍ,ASESINATO,HOMBRE,20,MANTA
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,18,NARANJAL
2025,12,2025-12-25,12,LOS RÍOS,ASESINATO,HOMBRE,40,PUEBLOVIEJO
2025,12,2025-12-25,07,EL ORO,ASESINATO,HOMBRE,28,HUAQUILLAS
2025,12,2025-12-25,07,EL ORO,ASESINATO,HOMBRE,40,MACHALA
2025,12,2025-12-25,07,EL ORO,ASESINATO,HOMBRE,36,MACHALA
2025,12,2025-12-25,13,MANABÍ,ASESINATO,HOMBRE,21,JIPIJAPA
2025,12,2025-12-25,08,ESMERALDAS,ASESINATO,HOMBRE,34,ESMERALDAS
2025,12,2025-12-25,08,ESMERALDAS,ASESINATO,HOMBRE,28,ESMERALDAS
2025,12,2025-12-25,08,ESMERALDAS,ASESINATO,HOMBRE,37,ESMERALDAS
2025,12,2025-12-25,08,ESMERALDAS,ASESINATO,HOMBRE,25,ESMERALDAS
2025,12,2025-12-25,09,GUAYAS,ASESINATO,HOMBRE,9,DAULE
2025,12,2025-12-25,24,SANTA ELENA,ASESINATO,HOMBRE,26,SANTA ELENA
2025,12,2025-12-25,03,CAÑAR,FEMICIDIO,MUJER,18,CAÑAR
2025,12,2025-12-24,17,PICHINCHA,HOMICIDIO,HOMBRE,23,QUITO
2025,12,2025-12-24,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,31,LA CONCORDIA
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,25,GUAYAQUIL
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,29,DAULE
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,68,PEDRO CARBO
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,15,SALITRE
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,18,SALITRE
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,30,GUAYAQUIL
2025,12,2025-12-24,11,LOJA,ASESINATO,HOMBRE,26,LOJA
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,26,DURÁN
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,36,SIMÓN BOLÍVAR
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,16,GUAYAQUIL
2025,12,2025-12-24,12,LOS RÍOS,ASESINATO,HOMBRE,26,PUEBLOVIEJO
2025,12,2025-12-24,12,LOS RÍOS,ASESINATO,HOMBRE,32,PUEBLOVIEJO
2025,12,2025-12-24,21,SUCUMBÍOS,ASESINATO,HOMBRE,50,LAGO AGRIO
2025,12,2025-12-24,12,LOS RÍOS,ASESINATO,HOMBRE,28,PUEBLOVIEJO
2025,12,2025-12-24,08,ESMERALDAS,ASESINATO,HOMBRE,52,ESMERALDAS
2025,12,2025-12-24,21,SUCUMBÍOS,HOMICIDIO,HOMBRE,,SHUSHUFINDI
2025,12,2025-12-24,09,GUAYAS,ASESINATO,HOMBRE,42,GUAYAQUIL
2025,12,2025-12-23,13,MANABÍ,ASESINATO,HOMBRE,26,PEDERNALES
2025,12,2025-12-23,12,LOS RÍOS,ASESINATO,HOMBRE,26,BABAHOYO
2025,12,2025-12-23,09,GUAYAS,ASESINATO,HOMBRE,15,GUAYAQUIL
2025,12,2025-12-23,09,GUAYAS,ASESINATO,HOMBRE,30,NARANJAL
2025,12,2025-12-23,03,CAÑAR,ASESINATO,HOMBRE,,LA TRONCAL
2025,12,2025-12-23,03,CAÑAR,ASESINATO,HOMBRE,46,LA TRONCAL
2025,12,2025-12-23,03,CAÑAR,ASESINATO,HOMBRE,24,LA TRONCAL
2025,12,2025-12-23,16,PASTAZA,ASESINATO,HOMBRE,25,MERA
2025,12,2025-12-23,13,MANABÍ,ASESINATO,HOMBRE,31,JARAMIJÓ
2025,12,2025-12-23,12,LOS RÍOS,ASESINATO,HOMBRE,25,PUEBLOVIEJO
2025,12,2025-12-23,09,GUAYAS,ASESINATO,HOMBRE,30,EL EMPALME
2025,12,2025-12-23,12,LOS RÍOS,ASESINATO,HOMBRE,25,URDANETA
2025,12,2025-12-23,09,GUAYAS,ASESINATO,HOMBRE,35,GUAYAQUIL
2025,12,2025-12-23,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,12,2025-12-23,09,GUAYAS,ASESINATO,HOMBRE,26,SALITRE
2025,12,2025-12-23,17,PICHINCHA,HOMICIDIO,HOMBRE,52,QUITO
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,20,GUAYAQUIL
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,23,NARANJAL
2025,12,2025-12-22,08,ESMERALDAS,ASESINATO,HOMBRE,14,RIOVERDE
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,22,NARANJAL
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,32,GUAYAQUIL
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,22,GUAYAQUIL
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,59,GUAYAQUIL
2025,12,2025-12-22,13,MANABÍ,ASESINATO,HOMBRE,55,PORTOVIEJO
2025,12,2025-12-22,07,EL ORO,ASESINATO,HOMBRE,32,MACHALA
2025,12,2025-12-22,07,EL ORO,ASESINATO,HOMBRE,40,EL GUABO
2025,12,2025-12-22,07,EL ORO,ASESINATO,HOMBRE,30,MACHALA
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,45,DURÁN
2025,12,2025-12-22,03,CAÑAR,ASESINATO,HOMBRE,17,LA TRONCAL
2025,12,2025-12-22,03,CAÑAR,ASESINATO,HOMBRE,23,LA TRONCAL
2025,12,2025-12-22,22,ORELLANA,ASESINATO,HOMBRE,29,FRANCISCO DE ORELLANA
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,33,GUAYAQUIL
2025,12,2025-12-22,13,MANABÍ,ASESINATO,HOMBRE,33,MANTA
2025,12,2025-12-22,13,MANABÍ,ASESINATO,HOMBRE,43,JAMA
2025,12,2025-12-22,13,MANABÍ,ASESINATO,HOMBRE,22,JAMA
2025,12,2025-12-22,13,MANABÍ,ASESINATO,HOMBRE,36,JAMA
2025,12,2025-12-22,24,SANTA ELENA,ASESINATO,HOMBRE,24,SALINAS
2025,12,2025-12-22,13,MANABÍ,ASESINATO,HOMBRE,18,SUCRE
2025,12,2025-12-22,12,LOS RÍOS,ASESINATO,HOMBRE,19,BUENA FE
2025,12,2025-12-22,12,LOS RÍOS,ASESINATO,HOMBRE,24,BUENA FE
2025,12,2025-12-22,10,IMBABURA,ASESINATO,HOMBRE,27,IBARRA
2025,12,2025-12-22,08,ESMERALDAS,ASESINATO,HOMBRE,29,QUININDÉ
2025,12,2025-12-22,12,LOS RÍOS,ASESINATO,HOMBRE,20,BABAHOYO
2025,12,2025-12-22,09,GUAYAS,ASESINATO,HOMBRE,29,BALZAR
2025,12,2025-12-22,12,LOS RÍOS,ASESINATO,HOMBRE,31,BUENA FE
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,31,GUAYAQUIL
2025,12,2025-12-21,09,GUAYAS,ASESINATO,MUJER,20,DURÁN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,26,DAULE
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,27,SAN JACINTO DE YAGUACHI
2025,12,2025-12-21,12,LOS RÍOS,ASESINATO,HOMBRE,51,BABAHOYO
2025,12,2025-12-21,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,39,SANTO DOMINGO
2025,12,2025-12-21,12,LOS RÍOS,ASESINATO,HOMBRE,63,QUEVEDO
2025,12,2025-12-21,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,28,SANTO DOMINGO
2025,12,2025-12-21,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,35,SANTO DOMINGO
2025,12,2025-12-21,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,MUJER,21,SANTO DOMINGO
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,23,DURÁN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,MUJER,23,DURÁN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,MUJER,14,DURÁN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,MUJER,27,DURÁN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,43,DURÁN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,12,2025-12-21,07,EL ORO,ASESINATO,HOMBRE,27,MACHALA
2025,12,2025-12-21,07,EL ORO,ASESINATO,HOMBRE,33,SANTA ROSA
2025,12,2025-12-21,07,EL ORO,ASESINATO,HOMBRE,11,SANTA ROSA
2025,12,2025-12-21,07,EL ORO,ASESINATO,HOMBRE,52,MACHALA
2025,12,2025-12-21,18,TUNGURAHUA,ASESINATO,HOMBRE,27,AMBATO
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,40,SAMBORONDÓN
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,26,EL EMPALME
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,18,DAULE
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,44,DAULE
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,35,GUAYAQUIL
2025,12,2025-12-21,09,GUAYAS,ASESINATO,MUJER,44,SALITRE
2025,12,2025-12-21,22,ORELLANA,ASESINATO,HOMBRE,22,FRANCISCO DE ORELLANA
2025,12,2025-12-21,08,ESMERALDAS,ASESINATO,HOMBRE,16,ESMERALDAS
2025,12,2025-12-21,09,GUAYAS,ASESINATO,MUJER,44,GUAYAQUIL
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,24,NARANJITO
2025,12,2025-12-21,24,SANTA ELENA,ASESINATO,HOMBRE,26,LA LIBERTAD
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,21,GUAYAQUIL
2025,12,2025-12-21,13,MANABÍ,ASESINATO,HOMBRE,19,SUCRE
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,12,2025-12-21,13,MANABÍ,ASESINATO,HOMBRE,31,PEDERNALES
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,26,GUAYAQUIL
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,35,GUAYAQUIL
2025,12,2025-12-21,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,42,LA CONCORDIA
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,23,GUAYAQUIL
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,73,GUAYAQUIL
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,30,DAULE
2025,12,2025-12-21,13,MANABÍ,ASESINATO,HOMBRE,17,24 DE MAYO
2025,12,2025-12-21,09,GUAYAS,ASESINATO,HOMBRE,21,GUAYAQUIL
2025,12,2025-12-20,09,GUAYAS,ASESINATO,HOMBRE,23,SAN JACINTO DE YAGUACHI
2025,12,2025-12-20,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,12,2025-12-20,07,EL ORO,ASESINATO,HOMBRE,53,HUAQUILLAS
2025,12,2025-12-20,08,ESMERALDAS,ASESINATO,HOMBRE,30,ESMERALDAS
